customer_id,total_calls,avg_service_time,total_service_time,avg_vru_time,avg_queue_time,total_hangs,avg_priority,first_call,last_call,hang_rate,customer_lifetime_days,cluster
1546985.0,1,153.0,153,6.0,38.0,0,2.0,1999-01-18,1999-01-18,0.0,0,2
1553114.0,5,322.8,1614,5.6,109.4,0,2.0,1999-04-05,1999-07-26,0.0,112,2
1561125.0,28,76.43,2140,5.43,79.5,3,2.0,1999-01-14,1999-12-22,10.71,342,2
1565050.0,3,138.0,414,5.67,129.33,0,2.0,1999-01-13,1999-07-12,0.0,180,2
1570415.0,45,184.02,8281,5.24,75.47,7,2.0,1999-01-04,1999-12-22,15.56,352,2
1574243.0,1111,137.03,152243,5.63,78.57,335,2.0,1999-01-17,1999-12-30,30.15,347,2
1581636.0,3,145.67,437,4.67,130.0,1,1.0,1999-06-17,1999-07-20,33.33,33,0
1589951.0,2,0.0,0,5.5,72.5,2,1.0,1999-12-02,1999-12-02,100.0,0,0
1595636.0,9,167.33,1506,5.44,68.33,2,1.0,1999-01-20,1999-07-26,22.22,187,0
1597533.0,14,111.64,1563,5.29,53.71,4,2.0,1999-02-02,1999-12-29,28.57,330,2
1601491.0,19,164.47,3125,5.74,36.37,3,2.0,1999-01-04,1999-12-13,15.79,343,2
1603927.0,1,0.0,0,6.0,17.0,1,2.0,1999-04-13,1999-04-13,100.0,0,2
1604792.0,10,56.6,566,5.5,53.0,4,1.0,1999-05-07,1999-11-30,40.0,207,0
1605096.0,3,24.33,73,5.33,28.0,2,1.0,1999-01-17,1999-04-11,66.67,84,0
1606532.0,1,552.0,552,5.0,67.0,0,2.0,1999-01-18,1999-01-18,0.0,0,2
1622430.0,3,163.0,489,6.0,35.33,0,2.0,1999-12-14,1999-12-17,0.0,3,2
1650423.0,3,195.33,586,5.67,128.33,0,1.0,1999-04-13,1999-08-11,0.0,120,0
1656123.0,26,235.08,6112,5.69,109.69,1,2.0,1999-01-31,1999-12-28,3.85,331,2
1656370.0,8,115.5,924,4.75,126.62,4,1.0,1999-02-17,1999-11-28,50.0,284,0
1656511.0,1,5.0,5,6.0,137.0,0,1.0,1999-05-23,1999-05-23,0.0,0,0
1656602.0,3,174.67,524,4.0,56.0,1,1.0,1999-11-04,1999-11-25,33.33,21,0
1681337.0,1,0.0,0,6.0,60.0,1,2.0,1999-06-10,1999-06-10,100.0,0,2
1693175.0,1,266.0,266,6.0,26.0,0,2.0,1999-02-24,1999-02-24,0.0,0,2
1717172.0,2,205.5,411,5.5,63.0,1,1.0,1999-07-22,1999-08-01,50.0,10,0
1717560.0,1,766.0,766,6.0,30.0,0,1.0,1999-08-09,1999-08-09,0.0,0,2
1717610.0,1,0.0,0,5.0,30.0,1,1.0,1999-04-27,1999-04-27,100.0,0,0
1717735.0,1,0.0,0,5.0,32.0,1,0.0,1999-11-10,1999-11-10,100.0,0,0
1723378.0,1,521.0,521,6.0,140.0,0,2.0,1999-11-10,1999-11-10,0.0,0,2
1765262.0,1,3.0,3,5.0,17.0,0,1.0,1999-04-12,1999-04-12,0.0,0,0
1772789.0,12,161.67,1940,5.58,83.83,0,2.0,1999-05-03,1999-12-22,0.0,233,2
1788207.0,5,152.4,762,4.4,92.4,3,1.0,1999-12-19,1999-12-27,60.0,8,0
1799709.0,1,318.0,318,6.0,100.0,0,2.0,1999-09-13,1999-09-13,0.0,0,2
1910272.0,1,22.0,22,5.0,14.0,0,2.0,1999-09-01,1999-09-01,0.0,0,2
1912153.0,1,50.0,50,6.0,9.0,0,2.0,1999-08-29,1999-08-29,0.0,0,2
1921261.0,1,416.0,416,6.0,52.0,0,2.0,1999-07-01,1999-07-01,0.0,0,2
1944958.0,6,127.67,766,5.33,51.67,1,1.0,1999-11-11,1999-12-11,16.67,30,0
1947589.0,15,268.93,4034,5.67,98.67,0,2.0,1999-04-04,1999-12-27,0.0,267,2
1950625.0,3,105.67,317,5.67,42.67,1,1.0,1999-01-15,1999-01-28,33.33,13,0
1953264.0,2,160.0,320,5.5,76.5,0,2.0,1999-03-05,1999-03-10,0.0,5,2
1968676.0,4,211.0,844,5.75,156.75,0,2.0,1999-02-17,1999-09-19,0.0,214,2
1980119.0,38,274.5,10431,5.5,103.53,3,2.0,1999-02-03,1999-12-31,7.89,331,2
1986710.0,4,133.0,532,6.0,130.0,1,2.0,1999-08-03,1999-08-10,25.0,7,2
1986967.0,1,469.0,469,6.0,48.0,0,2.0,1999-08-01,1999-08-01,0.0,0,2
2004935.0,3,119.67,359,5.33,108.67,0,2.0,1999-01-05,1999-12-12,0.0,341,2
2009231.0,3,166.33,499,5.33,63.67,0,2.0,1999-02-10,1999-06-01,0.0,111,2
2011328.0,4,102.75,411,5.75,42.25,2,2.0,1999-03-01,1999-04-18,50.0,48,2
2016376.0,5,143.8,719,5.0,50.4,1,2.0,1999-01-20,1999-04-14,20.0,84,2
2018299.0,480,370.83,177997,5.79,106.19,14,2.0,1999-01-03,1999-12-30,2.92,361,2
2043974.0,380,152.79,58062,5.61,155.05,17,1.0,1999-01-03,1999-12-30,4.47,361,0
2055556.0,1,940.0,940,5.0,176.0,0,2.0,1999-06-14,1999-06-14,0.0,0,2
2057255.0,12,164.33,1972,5.33,68.08,4,2.0,1999-04-04,1999-11-30,33.33,240,2
2060143.0,2,64.5,129,5.5,254.5,0,2.0,1999-03-02,1999-03-14,0.0,12,2
2095206.0,1,2.0,2,5.0,273.0,0,2.0,1999-11-09,1999-11-09,0.0,0,2
2101871.0,8,179.75,1438,5.25,67.25,2,2.0,1999-02-23,1999-12-17,25.0,297,2
2104909.0,11,324.55,3570,5.64,115.36,0,2.0,1999-03-29,1999-12-28,0.0,274,2
2132595.0,1,0.0,0,6.0,40.0,1,1.0,1999-05-19,1999-05-19,100.0,0,0
2148310.0,17,338.59,5756,5.76,57.88,3,2.0,1999-01-16,1999-11-30,17.65,318,2
2163640.0,1,155.0,155,6.0,112.0,0,1.0,1999-09-15,1999-09-15,0.0,0,0
2189579.0,32,184.56,5906,5.72,73.72,2,2.0,1999-02-05,1999-12-29,6.25,327,2
2205342.0,23,54.22,1247,6.96,40.43,4,2.0,1999-02-12,1999-12-20,17.39,311,2
2207470.0,4,214.5,858,5.5,86.5,0,1.0,1999-11-14,1999-11-15,0.0,1,0
2220986.0,6,72.83,437,5.67,107.33,0,2.0,1999-04-14,1999-12-06,0.0,236,2
2238632.0,18,178.0,3204,5.39,41.72,4,1.56,1999-02-14,1999-12-29,22.22,318,2
2255453.0,3,67.0,201,5.67,87.0,0,2.0,1999-02-11,1999-07-09,0.0,148,2
2257731.0,8,206.38,1651,5.62,57.75,2,2.0,1999-02-18,1999-11-14,25.0,269,2
2271468.0,7,177.57,1243,5.14,44.14,2,2.0,1999-02-16,1999-12-29,28.57,316,2
2377539.0,3,303.0,909,5.33,80.33,1,2.0,1999-03-09,1999-04-22,33.33,44,2
2406981.0,7,101.29,709,5.29,115.0,0,2.0,1999-02-28,1999-12-09,0.0,284,2
2409191.0,1,863.0,863,5.0,46.0,0,2.0,1999-01-19,1999-01-19,0.0,0,2
2418036.0,7,69.29,485,4.86,38.29,2,2.0,1999-09-16,1999-11-15,28.57,60,2
2426195.0,6,12.83,77,5.0,56.17,3,2.0,1999-02-11,1999-03-14,50.0,31,2
2432722.0,10,97.8,978,5.3,77.0,3,2.0,1999-03-11,1999-12-23,30.0,287,2
2440527.0,17,75.94,1291,5.18,51.35,4,2.0,1999-02-10,1999-12-27,23.53,320,2
2445831.0,9,169.89,1529,4.89,57.33,1,2.0,1999-01-20,1999-12-30,11.11,344,2
2470912.0,12,152.08,1825,5.92,105.67,4,1.0,1999-12-23,1999-12-30,33.33,7,0
2482719.0,8,201.0,1608,6.0,134.88,1,2.0,1999-05-31,1999-12-14,12.5,197,2
2515724.0,1,293.0,293,5.0,36.0,0,1.0,1999-12-22,1999-12-22,0.0,0,0
2515849.0,1,61.0,61,6.0,58.0,0,2.0,1999-06-29,1999-06-29,0.0,0,2
2516250.0,2,199.5,399,5.5,5.0,0,2.0,1999-01-17,1999-05-06,0.0,109,2
2553972.0,37,190.24,7039,5.62,48.0,7,2.0,1999-01-13,1999-12-27,18.92,348,2
2571230.0,3,42.0,126,4.33,11.67,1,2.0,1999-02-23,1999-11-22,33.33,272,2
2596435.0,4,476.25,1905,5.75,29.75,0,2.0,1999-01-08,1999-08-01,0.0,205,2
2643765.0,2,135.5,271,5.5,39.0,0,0.0,1999-01-17,1999-01-17,0.0,0,0
2701910.0,3,108.0,324,5.33,76.67,0,2.0,1999-06-06,1999-12-12,0.0,189,2
2709533.0,30,125.3,3759,5.5,67.67,1,2.0,1999-01-04,1999-09-01,3.33,240,2
2718336.0,1,0.0,0,8.0,8.0,1,0.0,1999-11-03,1999-11-03,100.0,0,0
2721876.0,1,58.0,58,6.0,24.0,0,2.0,1999-08-04,1999-08-04,0.0,0,2
2727501.0,2,51.5,103,5.5,30.0,0,2.0,1999-02-18,1999-12-16,0.0,301,2
2734218.0,3,1.0,3,5.0,208.33,2,2.0,1999-07-04,1999-07-06,66.67,2,2
2741502.0,3,0.0,0,5.33,23.67,3,1.0,1999-03-31,1999-05-11,100.0,41,0
2781706.0,2,19.0,38,3.5,83.0,1,2.0,1999-03-09,1999-03-09,50.0,0,2
2805893.0,65,102.78,6681,5.78,40.94,32,2.0,1999-01-21,1999-12-29,49.23,342,2
2818300.0,1,58.0,58,6.0,30.0,0,2.0,1999-11-22,1999-11-22,0.0,0,2
2857761.0,8,150.62,1205,5.12,117.12,2,1.0,1999-06-17,1999-09-06,25.0,81,0
2878502.0,1,0.0,0,5.0,26.0,1,1.0,1999-06-21,1999-06-21,100.0,0,0
2942696.0,18,117.5,2115,11.06,59.72,7,2.0,1999-01-07,1999-12-10,38.89,337,2
2959807.0,3,20.33,61,4.33,45.67,1,1.0,1999-12-14,1999-12-30,33.33,16,0
2962389.0,2,107.5,215,6.0,60.0,1,2.0,1999-07-29,1999-07-29,50.0,0,2
2983385.0,30,178.03,5341,5.5,103.3,1,2.0,1999-03-04,1999-12-19,3.33,290,2
3000940.0,2,52.0,104,5.5,84.5,1,2.0,1999-01-01,1999-01-18,50.0,17,2
3001104.0,1,0.0,0,6.0,58.0,1,2.0,1999-07-04,1999-07-04,100.0,0,2
3026218.0,51,85.94,4383,5.49,41.59,27,2.0,1999-02-14,1999-12-12,52.94,301,2
3031952.0,2,4.0,8,5.5,92.0,1,1.0,1999-12-28,1999-12-28,50.0,0,0
3047396.0,4,92.75,371,5.75,110.0,0,2.0,1999-04-15,1999-11-10,0.0,209,2
3047636.0,9,264.11,2377,5.67,89.67,1,2.0,1999-01-10,1999-06-09,11.11,150,2
3064441.0,2,65.5,131,6.5,218.0,1,2.0,1999-01-13,1999-01-13,50.0,0,2
3074432.0,26,352.58,9167,6.85,52.38,0,2.0,1999-01-01,1999-09-02,0.0,244,2
3078094.0,4,65.5,262,4.75,56.0,2,1.0,1999-03-08,1999-08-06,50.0,151,0
3091105.0,4,315.5,1262,5.75,59.25,0,1.0,1999-03-10,1999-10-12,0.0,216,0
3100351.0,3,85.33,256,5.67,65.0,0,2.0,1999-02-28,1999-09-15,0.0,199,2
3102456.0,1,266.0,266,6.0,7.0,0,2.0,1999-02-11,1999-02-11,0.0,0,2
3108024.0,1,480.0,480,5.0,61.0,0,1.0,1999-11-24,1999-11-24,0.0,0,0
3109006.0,22,211.5,4653,5.73,100.32,0,2.0,1999-01-04,1999-12-26,0.0,356,2
3109204.0,1,0.0,0,6.0,25.0,1,2.0,1999-04-23,1999-04-23,100.0,0,2
3126414.0,10,127.0,1270,5.5,62.2,2,1.0,1999-08-11,1999-12-12,20.0,123,0
3133253.0,2,29.5,59,3.0,47.0,1,1.0,1999-03-09,1999-03-09,50.0,0,0
3140332.0,25,193.64,4841,5.8,80.76,0,2.0,1999-01-05,1999-12-15,0.0,344,2
3141371.0,9,312.11,2809,5.56,46.89,2,2.0,1999-01-13,1999-12-29,22.22,350,2
3144185.0,17,142.53,2423,5.71,78.35,8,1.0,1999-01-07,1999-12-01,47.06,328,0
3145943.0,20,523.75,10475,5.7,95.6,1,2.0,1999-01-05,1999-05-24,5.0,139,2
3156221.0,27,298.52,8060,5.52,100.96,3,2.0,1999-01-03,1999-12-28,11.11,359,2
3161940.0,11,353.18,3885,6.91,66.55,2,1.0,1999-02-16,1999-12-20,18.18,307,0
3169992.0,1,221.0,221,6.0,31.0,0,2.0,1999-02-14,1999-02-14,0.0,0,2
3171675.0,88,121.19,10665,5.55,87.95,10,2.0,1999-01-18,1999-12-28,11.36,344,2
3201597.0,9,102.11,919,5.0,26.11,6,2.0,1999-04-12,1999-04-18,66.67,6,2
3214681.0,25,127.64,3191,5.72,72.36,6,1.0,1999-01-23,1999-12-28,24.0,339,0
3222239.0,32,112.47,3599,5.88,75.25,5,2.0,1999-01-04,1999-11-17,15.62,317,2
3225299.0,15,154.53,2318,5.53,85.27,0,2.0,1999-02-02,1999-12-08,0.0,309,2
3228376.0,20,205.75,4115,5.7,107.65,3,2.0,1999-01-13,1999-11-03,15.0,294,2
3234382.0,2,167.0,334,6.0,55.5,0,1.0,1999-06-18,1999-08-03,0.0,46,0
3234416.0,85,120.62,10253,5.51,92.14,2,2.0,1999-01-01,1999-12-22,2.35,355,2
3234762.0,1,341.0,341,6.0,135.0,0,2.0,1999-02-07,1999-02-07,0.0,0,2
3245537.0,17,183.59,3121,5.53,65.65,4,2.0,1999-01-08,1999-12-02,23.53,328,2
3245842.0,22,34.27,754,4.59,42.59,14,2.0,1999-04-28,1999-12-01,63.64,217,2
3265014.0,1,108.0,108,5.0,59.0,0,2.0,1999-03-09,1999-03-09,0.0,0,2
3267788.0,168,367.05,61665,5.45,87.76,11,2.0,1999-01-01,1999-12-30,6.55,363,2
3280690.0,4,89.5,358,4.75,65.75,1,2.0,1999-07-14,1999-08-29,25.0,46,2
3314366.0,10,101.3,1013,4.8,125.2,3,1.0,1999-09-29,1999-12-26,30.0,88,0
3328333.0,2,92.5,185,6.0,51.0,0,1.0,1999-07-01,1999-07-13,0.0,12,0
3328739.0,5,253.2,1266,4.6,37.6,2,2.0,1999-01-16,1999-08-09,40.0,205,2
3337722.0,1,0.0,0,5.0,7.0,1,2.0,1999-04-29,1999-04-29,100.0,0,2
3352879.0,8,115.25,922,5.75,111.38,2,1.0,1999-02-08,1999-11-22,25.0,287,0
3355229.0,1,404.0,404,5.0,26.0,0,2.0,1999-08-03,1999-08-03,0.0,0,2
3374691.0,448,96.55,43253,5.64,87.21,82,2.0,1999-01-03,1999-12-02,18.3,333,2
3375987.0,7,147.57,1033,4.57,49.57,2,2.0,1999-10-17,1999-12-30,28.57,74,2
3399300.0,1,0.0,0,6.0,7.0,1,1.0,1999-10-06,1999-10-06,100.0,0,0
3402948.0,2,58.0,116,6.0,76.0,1,1.0,1999-05-02,1999-10-02,50.0,153,0
3416427.0,8,128.75,1030,5.62,114.0,4,2.0,1999-04-14,1999-12-22,50.0,252,2
3433992.0,2,1.5,3,5.0,16.0,1,2.0,1999-08-02,1999-11-02,50.0,92,2
3449238.0,60,200.47,12028,5.72,81.43,5,2.0,1999-01-06,1999-12-28,8.33,356,2
3454683.0,1,250.0,250,5.0,107.0,0,1.0,1999-07-19,1999-07-19,0.0,0,0
3455219.0,2,166.5,333,8.0,15.5,1,2.0,1999-03-28,1999-06-01,50.0,65,2
3464344.0,1,204.0,204,6.0,68.0,0,2.0,1999-11-22,1999-11-22,0.0,0,2
3465572.0,4,56.75,227,5.25,58.5,2,1.0,1999-08-02,1999-12-28,50.0,148,0
3472602.0,1,8.0,8,13.0,12.0,0,2.0,1999-06-16,1999-06-16,0.0,0,2
3474970.0,45,249.82,11242,5.42,69.29,7,2.0,1999-01-05,1999-12-26,15.56,355,2
3478757.0,3,154.33,463,6.0,38.0,0,2.0,1999-07-15,1999-10-06,0.0,83,2
3495249.0,3,286.67,860,5.67,138.33,0,2.0,1999-03-30,1999-04-04,0.0,5,2
3497864.0,4,293.25,1173,5.5,122.5,0,1.0,1999-11-09,1999-11-15,0.0,6,0
3498698.0,2,92.5,185,5.5,28.5,0,2.0,1999-03-29,1999-03-29,0.0,0,2
3501772.0,8,69.5,556,5.5,94.62,2,2.0,1999-03-09,1999-11-18,25.0,254,2
3507332.0,1,0.0,0,6.0,3.0,1,2.0,1999-03-15,1999-03-15,100.0,0,2
3519519.0,265,200.45,53120,5.69,118.35,32,1.0,1999-09-13,1999-12-30,12.08,108,0
3519998.0,111,227.6,25264,5.79,70.24,9,2.0,1999-01-04,1999-12-30,8.11,360,2
3520426.0,1,488.0,488,5.0,114.0,0,1.0,1999-12-06,1999-12-06,0.0,0,0
3527108.0,4,170.5,682,6.0,80.75,0,1.0,1999-02-28,1999-12-22,0.0,297,0
3532017.0,8,273.38,2187,5.25,27.0,2,2.0,1999-01-10,1999-12-28,25.0,352,2
3542107.0,4,737.25,2949,6.0,58.75,0,2.0,1999-02-09,1999-12-01,0.0,295,2
3542115.0,1,44.0,44,6.0,22.0,0,1.0,1999-12-23,1999-12-23,0.0,0,0
3543592.0,1,34.0,34,6.0,3.0,0,1.0,1999-12-21,1999-12-21,0.0,0,0
3545514.0,1,74.0,74,5.0,13.0,0,1.0,1999-12-24,1999-12-24,0.0,0,0
3546348.0,2,87.5,175,13.5,98.5,1,1.0,1999-03-17,1999-08-31,50.0,167,0
3551140.0,15,161.2,2418,5.8,103.93,1,2.0,1999-02-01,1999-12-10,6.67,312,2
3563681.0,3,148.67,446,5.0,172.67,2,2.0,1999-02-09,1999-03-11,66.67,30,2
3568235.0,1,0.0,0,5.0,105.0,1,1.0,1999-05-18,1999-05-18,100.0,0,0
3569068.0,6,178.5,1071,6.33,88.17,0,1.0,1999-01-31,1999-10-11,0.0,253,0
3574373.0,14,178.29,2496,5.57,98.07,2,2.0,1999-03-07,1999-12-23,14.29,291,2
3581808.0,1,65.0,65,6.0,32.0,0,2.0,1999-11-02,1999-11-02,0.0,0,2
3583457.0,1,192.0,192,6.0,63.0,0,2.0,1999-03-29,1999-03-29,0.0,0,2
3583754.0,2,0.0,0,5.5,52.5,2,1.0,1999-05-11,1999-12-30,100.0,233,0
3584968.0,6,480.33,2882,5.83,88.0,0,2.0,1999-01-21,1999-12-07,0.0,320,2
3591435.0,2,123.5,247,5.5,59.5,1,2.0,1999-03-24,1999-04-05,50.0,12,2
3591476.0,1,169.0,169,5.0,60.0,0,2.0,1999-07-29,1999-07-29,0.0,0,2
3597358.0,6,170.5,1023,5.83,111.0,0,1.0,1999-05-25,1999-12-12,0.0,201,0
3607900.0,1,70.0,70,6.0,46.0,0,2.0,1999-07-04,1999-07-04,0.0,0,2
3608965.0,2,67.0,134,5.5,57.0,0,2.0,1999-10-27,1999-12-16,0.0,50,2
3623089.0,27,223.15,6025,4.85,58.93,4,2.0,1999-04-25,1999-12-27,14.81,246,2
3630670.0,4,242.5,970,5.75,65.75,0,2.0,1999-04-27,1999-12-27,0.0,244,2
3637295.0,3,63.0,189,6.33,37.0,1,2.0,1999-07-15,1999-11-16,33.33,124,2
3648854.0,12,242.25,2907,5.5,103.08,3,1.0,1999-05-17,1999-08-20,25.0,95,0
3651924.0,70,137.11,9598,5.77,93.06,8,2.0,1999-01-03,1999-12-31,11.43,362,2
3652088.0,3,199.0,597,6.0,165.67,0,2.0,1999-02-22,1999-04-11,0.0,48,2
3652195.0,36,179.44,6460,5.67,80.0,1,2.0,1999-01-20,1999-12-30,2.78,344,2
3662301.0,3,241.0,723,5.33,146.67,0,2.0,1999-01-21,1999-04-13,0.0,82,2
3663952.0,65,251.22,16329,5.22,102.14,13,1.14,1999-04-19,1999-12-27,20.0,252,0
3664703.0,4,199.75,799,6.0,26.25,0,2.0,1999-07-25,1999-09-16,0.0,53,2
3667532.0,11,166.64,1833,5.82,88.91,0,2.0,1999-01-01,1999-12-30,0.0,363,2
3675311.0,9,121.22,1091,5.33,59.78,2,2.0,1999-03-24,1999-12-28,22.22,279,2
3675501.0,14,273.14,3824,5.86,107.57,0,2.0,1999-01-02,1999-06-15,0.0,164,2
3679974.0,4,75.0,300,6.25,24.75,0,2.0,1999-01-13,1999-01-18,0.0,5,2
3680592.0,1,45.0,45,6.0,109.0,0,2.0,1999-04-20,1999-04-20,0.0,0,2
3687464.0,14,132.86,1860,4.79,94.71,3,1.0,1999-01-03,1999-12-21,21.43,352,0
3690112.0,1,0.0,0,5.0,12.0,1,2.0,1999-12-14,1999-12-14,100.0,0,2
3699154.0,147,204.4,30047,5.47,73.51,13,2.0,1999-01-03,1999-12-30,8.84,361,2
3704988.0,49,82.65,4050,5.43,58.67,10,2.0,1999-08-05,1999-12-21,20.41,138,2
3705001.0,2,227.5,455,6.0,53.5,0,1.0,1999-06-09,1999-07-25,0.0,46,0
3713997.0,4,179.75,719,6.0,195.5,0,2.0,1999-04-14,1999-11-10,0.0,210,2
3727203.0,2,100.0,200,5.5,45.0,0,2.0,1999-04-13,1999-04-29,0.0,16,2
3729423.0,3,53.33,160,5.67,55.33,1,1.0,1999-08-16,1999-09-16,33.33,31,0
3729514.0,24,199.5,4788,5.42,61.54,2,2.0,1999-01-03,1999-12-15,8.33,346,2
3733482.0,15,128.0,1920,6.4,38.0,3,2.0,1999-01-02,1999-12-02,20.0,334,2
3738606.0,8,192.38,1539,4.75,106.62,3,1.0,1999-03-25,1999-06-02,37.5,69,0
3744216.0,112,453.58,50801,5.56,106.94,8,2.0,1999-06-17,1999-12-30,7.14,196,2
3745999.0,21,208.71,4383,6.38,63.76,1,2.0,1999-01-01,1999-12-28,4.76,361,2
3749561.0,5,103.0,515,5.0,112.8,0,2.0,1999-07-11,1999-11-02,0.0,114,2
3763984.0,2,41.0,82,5.0,65.0,1,1.0,1999-08-27,1999-08-29,50.0,2,0
3778917.0,8,78.62,629,4.38,47.25,3,2.0,1999-03-19,1999-09-05,37.5,170,2
3784642.0,2,2.5,5,3.0,32.0,1,2.0,1999-01-24,1999-01-24,50.0,0,2
3785649.0,4,39.5,158,6.25,96.0,2,1.0,1999-05-17,1999-07-11,50.0,55,0
3785730.0,1,3.0,3,5.0,53.0,0,2.0,1999-09-05,1999-09-05,0.0,0,2
3786886.0,5,87.8,439,4.6,38.2,0,1.0,1999-07-20,1999-10-19,0.0,91,0
3789757.0,12,210.08,2521,5.58,108.17,1,2.0,1999-01-27,1999-06-15,8.33,139,2
3793536.0,19,152.53,2898,5.37,95.95,4,2.0,1999-02-04,1999-12-20,21.05,319,2
3809563.0,3,150.33,451,6.0,113.0,0,2.0,1999-03-25,1999-12-27,0.0,277,2
3809571.0,1,90.0,90,21.0,95.0,0,2.0,1999-05-14,1999-05-14,0.0,0,2
3816253.0,55,194.69,10708,8.24,78.51,10,2.0,1999-02-18,1999-12-15,18.18,300,2
3817095.0,1,9.0,9,5.0,101.0,0,2.0,1999-03-10,1999-03-10,0.0,0,2
3817244.0,1,595.0,595,5.0,190.0,0,2.0,1999-03-14,1999-03-14,0.0,0,2
3819091.0,14,184.86,2588,5.14,100.64,2,2.0,1999-04-30,1999-12-05,14.29,219,2
3848587.0,3,130.67,392,5.33,46.0,0,1.0,1999-07-25,1999-12-17,0.0,145,0
3852118.0,8,229.25,1834,5.88,76.0,0,1.0,1999-09-01,1999-10-31,0.0,60,0
3852431.0,5,153.2,766,5.6,33.6,0,2.0,1999-02-15,1999-04-04,0.0,48,2
3863297.0,1,947.0,947,6.0,20.0,0,2.0,1999-01-24,1999-01-24,0.0,0,2
3864824.0,1,94.0,94,5.0,8.0,0,2.0,1999-12-28,1999-12-28,0.0,0,2
3874377.0,6,55.0,330,4.0,29.17,3,1.0,1999-06-14,1999-12-20,50.0,189,0
3876778.0,4,664.0,2656,5.25,47.0,0,2.0,1999-02-18,1999-07-01,0.0,133,2
3922382.0,23,212.57,4889,5.35,65.57,2,2.0,1999-01-04,1999-12-30,8.7,360,2
3933298.0,1,172.0,172,5.0,21.0,0,1.0,1999-02-17,1999-02-17,0.0,0,0
3945219.0,1,280.0,280,6.0,5.0,0,1.0,1999-02-25,1999-02-25,0.0,0,0
3945276.0,3,149.67,449,5.67,47.0,0,2.0,1999-02-11,1999-03-15,0.0,32,2
3949625.0,6,225.17,1351,5.83,41.83,1,2.0,1999-09-05,1999-12-23,16.67,109,2
3958824.0,4,89.5,358,5.5,112.0,0,2.0,1999-06-20,1999-12-26,0.0,189,2
3968047.0,348,195.74,68118,5.78,96.54,49,2.0,1999-03-03,1999-12-30,14.08,302,2
3981404.0,2,110.5,221,5.5,191.5,0,2.0,1999-03-14,1999-07-12,0.0,120,2
3984531.0,17,216.35,3678,5.29,111.12,3,2.0,1999-03-10,1999-09-07,17.65,181,2
3987674.0,2,40.0,80,6.0,193.0,0,1.0,1999-06-09,1999-07-04,0.0,25,0
3993284.0,7,296.29,2074,4.57,65.0,0,2.0,1999-01-05,1999-07-08,0.0,184,2
3997293.0,4,10.0,40,5.75,29.5,2,1.0,1999-05-11,1999-06-09,50.0,29,0
4005617.0,30,135.8,4074,6.13,85.73,0,2.0,1999-01-06,1999-12-27,0.0,355,2
4006227.0,1,4.0,4,6.0,322.0,0,2.0,1999-07-26,1999-07-26,0.0,0,2
4034948.0,1,18.0,18,6.0,29.0,0,2.0,1999-06-06,1999-06-06,0.0,0,2
4037081.0,6,326.5,1959,5.5,105.67,2,2.0,1999-01-10,1999-11-02,33.33,296,2
4047411.0,2,661.5,1323,5.5,160.5,0,1.0,1999-03-31,1999-04-26,0.0,26,0
4052122.0,1,39.0,39,5.0,34.0,0,1.0,1999-10-20,1999-10-20,0.0,0,0
4063897.0,2,2.0,4,6.0,43.0,2,1.0,1999-11-01,1999-11-01,100.0,0,0
4089264.0,3,89.67,269,5.0,153.0,1,2.0,1999-08-03,1999-12-12,33.33,131,2
4133674.0,62,452.16,28034,5.61,97.84,4,2.0,1999-01-20,1999-11-28,6.45,312,2
4134276.0,1,42.0,42,6.0,92.0,0,1.0,1999-01-23,1999-01-23,0.0,0,0
4170478.0,4,506.25,2025,5.25,38.0,0,2.0,1999-01-15,1999-02-23,0.0,39,2
4173720.0,1,0.0,0,5.0,51.0,1,2.0,1999-12-11,1999-12-11,100.0,0,2
4187381.0,197,173.85,34249,5.72,78.54,42,2.0,1999-01-05,1999-12-29,21.32,358,2
4194296.0,1,301.0,301,6.0,132.0,0,2.0,1999-09-13,1999-09-13,0.0,0,2
4227880.0,9,256.78,2311,5.33,96.67,3,2.0,1999-02-17,1999-11-24,33.33,280,2
4248019.0,4,248.25,993,5.5,36.5,0,2.0,1999-03-07,1999-07-09,0.0,124,2
4253746.0,86,180.5,15523,5.9,125.12,2,1.0,1999-01-06,1999-12-22,2.33,350,0
4277158.0,1,31.0,31,5.0,159.0,0,1.0,1999-11-21,1999-11-21,0.0,0,0
4278404.0,1,97.0,97,6.0,270.0,0,1.0,1999-06-10,1999-06-10,0.0,0,0
4283172.0,29,191.79,5562,5.66,128.03,6,1.0,1999-03-07,1999-12-28,20.69,296,0
4312914.0,332,117.74,39089,5.69,96.65,18,2.0,1999-01-03,1999-12-30,5.42,361,2
4313045.0,1,205.0,205,7.0,70.0,0,2.0,1999-04-22,1999-04-22,0.0,0,2
4313946.0,1,17.0,17,5.0,5.0,0,2.0,1999-07-13,1999-07-13,0.0,0,2
4323861.0,7,107.14,750,5.71,91.43,0,2.0,1999-02-07,1999-11-23,0.0,289,2
4328183.0,3,174.67,524,6.0,140.33,0,2.0,1999-02-10,1999-12-05,0.0,298,2
4333837.0,2,243.5,487,5.5,73.0,0,2.0,1999-02-03,1999-07-09,0.0,156,2
4345955.0,27,183.7,4960,6.15,54.15,1,2.0,1999-01-31,1999-12-20,3.7,323,2
4346565.0,1,66.0,66,6.0,46.0,0,1.0,1999-03-16,1999-03-16,0.0,0,0
